"Category","Brand Name","Brand Slug","Model Name","Model Slug","Variant Storage","Variant RAM","Base Buyout Price (INR)","Popular","Active","Image Link"
"LAPTOP","Dell","dell","Dell Latitude 9500 Series","dell-latitude-9500-series","Standard","","20200","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-latitude-9500-series"
"LAPTOP","Dell","dell","Dell M11x R2 Series","dell-m11x-r2-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m11x-r2-series"
"LAPTOP","Dell","dell","Dell M11x R3 Series","dell-m11x-r3-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m11x-r3-series"
"LAPTOP","Dell","dell","Dell M11X Series","dell-m11x-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m11x-series"
"LAPTOP","Dell","dell","Dell M14x R2 Series","dell-m14x-r2-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m14x-r2-series"
"LAPTOP","Dell","dell","Dell M14x Series","dell-m14x-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m14x-series"
"LAPTOP","Dell","dell","Dell M15 R3 Series","dell-m15-r3-series","Standard","","46460","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m15-r3-series"
"LAPTOP","Dell","dell","Dell M15 R4 Series","dell-m15-r4-series","Standard","","50500","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m15-r4-series"
"LAPTOP","Dell","dell","Dell M15 R5 Series","dell-m15-r5-series","Standard","","51510","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m15-r5-series"
"LAPTOP","Dell","dell","Dell M15 R7 Series","dell-m15-r7-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m15-r7-series"
"LAPTOP","Dell","dell","Dell M15 Series","dell-m15-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m15-series"
"LAPTOP","Dell","dell","Dell M15x Series","dell-m15x-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m15x-series"
"LAPTOP","Dell","dell","Dell M17 R2 Series","dell-m17-r2-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m17-r2-series"
"LAPTOP","Dell","dell","Dell M17 R3 Series","dell-m17-r3-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m17-r3-series"
"LAPTOP","Dell","dell","Dell M17 R4 Series","dell-m17-r4-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m17-r4-series"
"LAPTOP","Dell","dell","Dell M17 R5 Series","dell-m17-r5-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m17-r5-series"
"LAPTOP","Dell","dell","Dell M17 Series","dell-m17-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m17-series"
"LAPTOP","Dell","dell","Dell M17x R2 Series","dell-m17x-r2-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m17x-r2-series"
"LAPTOP","Dell","dell","Dell M17x R3 Series","dell-m17x-r3-series","Standard","","60600","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m17x-r3-series"
"LAPTOP","Dell","dell","Dell M17x R4 Series","dell-m17x-r4-series","Standard","","60600","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m17x-r4-series"
"LAPTOP","Dell","dell","Dell M18x R2 Series","dell-m18x-r2-series","Standard","","60600","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m18x-r2-series"
"LAPTOP","Dell","dell","Dell M18x Series","dell-m18x-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-m18x-series"
"LAPTOP","Dell","dell","Dell Studio XPS 13 Series","dell-studio-xps-13-series","Standard","","50500","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-studio-xps-13-series"
"LAPTOP","Dell","dell","Dell Studio XPS 16 Series","dell-studio-xps-16-series","Standard","","60600","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-studio-xps-16-series"
"LAPTOP","Dell","dell","Dell Vostro 13 Series","dell-vostro-13-series","Standard","","2525","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-vostro-13-series"
"LAPTOP","Dell","dell","Dell Vostro 14 Series","dell-vostro-14-series","Standard","","25250","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-vostro-14-series"
"LAPTOP","Dell","dell","Dell Vostro 15 Series","dell-vostro-15-series","Standard","","25250","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-vostro-15-series"
"LAPTOP","Dell","dell","Dell Vostro 3400 Series","dell-vostro-3400-series","Standard","","25250","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-vostro-3400-series"
"LAPTOP","Dell","dell","Dell Vostro 3440 Series","dell-vostro-3440-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-vostro-3440-series"
"LAPTOP","Dell","dell","Dell Vostro 3500 Series","dell-vostro-3500-series","Standard","","25250","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-vostro-3500-series"
"LAPTOP","Dell","dell","Dell Vostro 3530 Series","dell-vostro-3530-series","Standard","","25250","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-vostro-3530-series"
"LAPTOP","Dell","dell","Dell X14 Series","dell-x14-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-x14-series"
"LAPTOP","Dell","dell","Dell X15 R1 Series","dell-x15-r1-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-x15-r1-series"
"LAPTOP","Dell","dell","Dell X17 R1 Series","dell-x17-r1-series","Standard","","50500","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-x17-r1-series"
"LAPTOP","Dell","dell","Dell X17 R2 Series","dell-x17-r2-series","Standard","","50500","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-x17-r2-series"
"LAPTOP","Dell","dell","Dell XPS 13 2026 Series","dell-xps-13-2026-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-xps-13-2026-series"
"LAPTOP","Dell","dell","Dell XPS 14 Series","dell-xps-14-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-xps-14-series"
"LAPTOP","Dell","dell","Dell XPS 15 Series","dell-xps-15-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-xps-15-series"
"LAPTOP","Dell","dell","Dell XPS 15Z Series","dell-xps-15z-series","Standard","","25250","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-xps-15z-series"
"LAPTOP","Dell","dell","Dell XPS 17 Series","dell-xps-17-series","Standard","","50500","NO","YES","https://www.cashall.in/api/v1/catalog/image/dell-xps-17-series"
"LAPTOP","Dell","dell","G15 Gaming Series","g15-gaming-series","Standard","","22220","NO","YES","https://www.cashall.in/api/v1/catalog/image/g15-gaming-series"
"LAPTOP","Dell","dell","G15 Gaming Series","g15-series","Standard","","0","YES","YES","https://www.cashall.in/api/v1/catalog/image/g15-series"
"LAPTOP","Dell","dell","G16 Gaming Series","g16-gaming-series","Standard","","20200","NO","YES","https://www.cashall.in/api/v1/catalog/image/g16-gaming-series"
"LAPTOP","Dell","dell","G16 Gaming Series","g16-series","Standard","","0","YES","YES","https://www.cashall.in/api/v1/catalog/image/g16-series"
"LAPTOP","Dell","dell","G3 Gaming Series","g3-gaming-series","Standard","","16948","NO","YES","https://www.cashall.in/api/v1/catalog/image/g3-gaming-series"
"LAPTOP","Dell","dell","G5 Gaming Series","g5-gaming-series","Standard","","17089","NO","YES","https://www.cashall.in/api/v1/catalog/image/g5-gaming-series"
"LAPTOP","Dell","dell","G7 Gaming Series","g7-gaming-series","Standard","","25472","NO","YES","https://www.cashall.in/api/v1/catalog/image/g7-gaming-series"
"LAPTOP","Dell","dell","Inspiron 3000 2-in-1 Series","inspiron-3000-2-in-1-series","Standard","","8585","NO","YES","https://www.cashall.in/api/v1/catalog/image/inspiron-3000-2-in-1-series"
"LAPTOP","Dell","dell","Inspiron 3000 Series","inspiron-3000-series","Standard","","10504","NO","YES","https://www.cashall.in/api/v1/catalog/image/inspiron-3000-series"
"LAPTOP","Dell","dell","Inspiron 5000 2-in-1 Series","inspiron-5000-2-in-1-series","Standard","","10908","NO","YES","https://www.cashall.in/api/v1/catalog/image/inspiron-5000-2-in-1-series"
"LAPTOP","Dell","dell","Inspiron 5000 Series","inspiron-5000-series","Standard","","10706","NO","YES","https://www.cashall.in/api/v1/catalog/image/inspiron-5000-series"
"LAPTOP","Dell","dell","Inspiron 7000 2-in-1 Series","inspiron-7000-2-in-1-series","Standard","","14140","NO","YES","https://www.cashall.in/api/v1/catalog/image/inspiron-7000-2-in-1-series"
"LAPTOP","Dell","dell","Inspiron 7000 Series","inspiron-7000-series","Standard","","13332","NO","YES","https://www.cashall.in/api/v1/catalog/image/inspiron-7000-series"
"LAPTOP","Dell","dell","Inspiron Gaming Series","inspiron-gaming-series","Standard","","9898","NO","YES","https://www.cashall.in/api/v1/catalog/image/inspiron-gaming-series"
"LAPTOP","Dell","dell","Inspiron N5000 Series","inspiron-n5000-series","Standard","","6565","NO","YES","https://www.cashall.in/api/v1/catalog/image/inspiron-n5000-series"
"LAPTOP","Dell","dell","Inspiron Series","inspiron-series","Standard","","12817","NO","YES","https://www.cashall.in/api/v1/catalog/image/inspiron-series"
"LAPTOP","Dell","dell","Latitude 3000 2-in-1 Series","latitude-3000-2-in-1-series","Standard","","9090","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-3000-2-in-1-series"
"LAPTOP","Dell","dell","Latitude 3000 Series","latitude-3000-series","Standard","","9595","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-3000-series"
"LAPTOP","Dell","dell","Latitude 5000 2-in-1 Series","latitude-5000-2-in-1-series","Standard","","10605","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-5000-2-in-1-series"
"LAPTOP","Dell","dell","Latitude 5000 Series","latitude-5000-series","Standard","","11211","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-5000-series"
"LAPTOP","Dell","dell","Latitude 6000 Series","latitude-6000-series","Standard","","8080","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-6000-series"
"LAPTOP","Dell","dell","Latitude 7000 2-in-1 Series","latitude-7000-2-in-1-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-7000-2-in-1-series"
"LAPTOP","Dell","dell","Latitude 7000 Series","latitude-7000-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-7000-series"
"LAPTOP","Dell","dell","Latitude 9000 2-in-1 Series","latitude-9000-2-in-1-series","Standard","","18685","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-9000-2-in-1-series"
"LAPTOP","Dell","dell","Latitude 9000 Series","latitude-9000-series","Standard","","19190","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-9000-series"
"LAPTOP","Dell","dell","Latitude E3000 Series","latitude-e3000-series","Standard","","9090","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-e3000-series"
"LAPTOP","Dell","dell","Latitude E4000 Series","latitude-e4000-series","Standard","","7070","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-e4000-series"
"LAPTOP","Dell","dell","Latitude E5000 Series","latitude-e5000-series","Standard","","12120","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-e5000-series"
"LAPTOP","Dell","dell","Latitude E6000 Series","latitude-e6000-series","Standard","","11110","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-e6000-series"
"LAPTOP","Dell","dell","Latitude E7000 Series","latitude-e7000-series","Standard","","12625","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-e7000-series"
"LAPTOP","Dell","dell","Latitude Series","latitude-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/latitude-series"
"LAPTOP","Dell","dell","M17x Series","m17x-series","Standard","","50500","NO","YES","https://www.cashall.in/api/v1/catalog/image/m17x-series"
"LAPTOP","Dell","dell","Other Dell Series","other-dell-series","Standard","","1283","NO","YES","https://www.cashall.in/api/v1/catalog/image/other-dell-series"
"LAPTOP","Dell","dell","Precision Series","precision-series","Standard","","22846","NO","YES","https://www.cashall.in/api/v1/catalog/image/precision-series"
"LAPTOP","Dell","dell","Studio Series","studio-series","Standard","","5818","NO","YES","https://www.cashall.in/api/v1/catalog/image/studio-series"
"LAPTOP","Dell","dell","Vostro 3000 Series","vostro-3000-series","Standard","","12625","NO","YES","https://www.cashall.in/api/v1/catalog/image/vostro-3000-series"
"LAPTOP","Dell","dell","Vostro 5000 Series","vostro-5000-series","Standard","","13635","NO","YES","https://www.cashall.in/api/v1/catalog/image/vostro-5000-series"
"LAPTOP","Dell","dell","Vostro 7000 Series","vostro-7000-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/vostro-7000-series"
"LAPTOP","Dell","dell","Vostro Series","vostro-series","Standard","","11706","NO","YES","https://www.cashall.in/api/v1/catalog/image/vostro-series"
"LAPTOP","Dell","dell","XPS Series","xps-series","Standard","","11958","NO","YES","https://www.cashall.in/api/v1/catalog/image/xps-series"
"LAPTOP","HP","hp","200 Series","200-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/200-series"
"LAPTOP","HP","hp","Elitebook Series","elitebook-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/elitebook-series"
"LAPTOP","HP","hp","Envy Series","envy-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/envy-series"
"LAPTOP","HP","hp","G Series","g-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/g-series"
"LAPTOP","HP","hp","HP 14 Series","hp-14-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-14-series"
"LAPTOP","HP","hp","HP 14s Series","hp-14s-series","Standard","","25250","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-14s-series"
"LAPTOP","HP","hp","HP 15 Series","hp-15-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-15-series"
"LAPTOP","HP","hp","HP 15s Series","hp-15s-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-15s-series"
"LAPTOP","HP","hp","HP 17 Series","hp-17-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-17-series"
"LAPTOP","HP","hp","HP 245 G8 Series","hp-245-g8-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-245-g8-series"
"LAPTOP","HP","hp","HP 247 G8 Series","hp-247-g8-series","Standard","","25250","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-247-g8-series"
"LAPTOP","HP","hp","HP 255 G8 Series","hp-255-g8-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-255-g8-series"
"LAPTOP","HP","hp","HP 300 Series","hp-300-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-300-series"
"LAPTOP","HP","hp","HP 340s G7 Series","hp-340s-g7-series","Standard","","25250","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-340s-g7-series"
"LAPTOP","HP","hp","HP 348 G7 Series","hp-348-g7-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-348-g7-series"
"LAPTOP","HP","hp","HP Chromebook 14A G5 Series","hp-chromebook-14a-g5-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-chromebook-14a-g5-series"
"LAPTOP","HP","hp","HP Chromebook Series","hp-chromebook-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-chromebook-series"
"LAPTOP","HP","hp","HP Chromebook X2 Series","hp-chromebook-x2-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-chromebook-x2-series"
"LAPTOP","HP","hp","HP Chromebook X360 14 Series","hp-chromebook-x360-14-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-chromebook-x360-14-series"
"LAPTOP","HP","hp","HP EliteBook 1050 G1 Series","hp-elitebook-1050-g1-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-elitebook-1050-g1-series"
"LAPTOP","HP","hp","HP EliteBook 645 G10 Notebook Series","hp-elitebook-645-g10-notebook-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-elitebook-645-g10-notebook-series"
"LAPTOP","HP","hp","HP EliteBook 645 G11 Notebook Series","hp-elitebook-645-g11-notebook-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-elitebook-645-g11-notebook-series"
"LAPTOP","HP","hp","HP EliteBook 645 G9 Notebook Series","hp-elitebook-645-g9-notebook-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/hp-elitebook-645-g9-notebook-series"
